PRUEBA,PRECIO
61816,43746.99
61818,60811.52
61820,66711.74
61822,123072.81
61824,128456.06
61826,125408.17
61828,149836.18
61830,190497.07
61834,163596.60
61836,250458.96
61838,433010.41
61840,478726.38
61844,481560.73
61848,517512.70
61900,4830.31
61902,8145.66
61904,9898.87
61905,4893.24
61906,10575.43
61907,11715.01
61908,17817.52
61910,21040.72
61911,30467.57
61912,44270.70
61913,37815.30
61916,51769.03
108 TN9,14623.54
11205 TN9,88231.22
11206 TN9,95464.31
11207 TN9,129089.91
11208 TN9,145423.94
11209 TN9,161933.30
11210 TN9,168332.50
11505 ETN9,44848.36
1200 ETN9,14893.26
1201 ETN9,16873.48
1202 ETN9,20209.07
1202 ETN9/C3,20209.07
1203 ETN9,25691.21
1203 ETN9/C3,25691.21
1204 ETN9,29955.10
1204 ETN9/C3,29955.10
1205 EKTN9,17781.55
1205 EKTN9/C3,17781.55
1205 ETN9,17606.23
1205 ETN9/C3,17606.23
1206 EKTN9,17147.70
1206 EKTN9/C3,17147.70
1206 EM,59521.34
1206 ETN9,17028.58
1206 ETN9/C3,17028.58
1207 EKTN9,20307.97
1207 EKTN9/C3,20307.97
1207 ETN9,20184.35
1207 ETN9/C3,20184.35
1208 EKTN9,25639.51
1208 EKTN9/C3,25639.51
1208 ETN9,25171.99
1208 ETN9/C3,25171.99
1209 EKTN9,26493.64
1209 EKTN9/C3,26493.64
1209 ETN9,26615.02
1209 ETN9/C3,26615.02
1210 EKTN9,31937.57
1210 EKTN9/C3,31937.57
1210 ETN9,31490.28
1210 ETN9/C3,31490.28
1211 EKTN9,41180.11
1211 EKTN9/C3,41180.11
1211 ETN9,40665.39
1211 ETN9/C3,40665.39
1212 EKTN9,42602.91
1212 EKTN9/C3,42602.91
1212 ETN9,42319.70
1212 ETN9/C3,42319.70
1213 EKTN9,47035.37
1213 EKTN9/C3,47035.37
1213 ETN9,46731.93
1213 ETN9/C3,46731.93
1214 ETN9,61366.71
1215 K,74207.82
1215 K/C3,74207.82
1215/C3,73863.92
1216 K,86082.41
1216 K/C3,86082.41
1217 K,166657.96
1217 K/C3,166657.96
1218 K,150766.73
1218 K/C3,150766.73
1219 K,171474.79
1220 K,167966.13
1220 K/C3,167966.13
1222 K,275448.89
1222 K/C3,275448.89
1224 M,481888.90
126 TN9,14036.89
127 TN9,14623.54
129 TN9,15648.49
1301 ETN9,35376.55
1302 ETN9,34299.90
1303 ETN9,32524.22
1304 ETN9,20993.52
1305 EKTN9,21389.11
1305 ETN9,21389.11
1305 ETN9/C3,21389.11
1306 EKTN9,25401.26
1306 EKTN9/C3,25401.26
1306 ETN9,25291.12
1306 ETN9/C3,25291.12
1307 EKTN9,32566.93
1307 EKTN9/C3,32566.93
1307 ETN9,32512.98
1307 ETN9/C3,32512.98
1308 EKTN9,38022.09
1308 EKTN9/C3,38022.09
1308 EM,94457.34
1308 ETN9,37849.02
1308 ETN9/C3,37849.02
1309 EKTN9,44780.93
1309 EKTN9/C3,44780.93
1309 ETN9,44331.39
1310 EKTN9,50231.60
1310 EKTN9/C3,50231.60
1310 ETN9,49894.44
1310 ETN9/C3,49894.44
1311 EKTN9,57226.44
1311 EKTN9/C3,57226.44
1311 ETN9,56891.53
1311 ETN9/C3,56891.53
1312 EKTN9,87959.24
1312 EKTN9/C3,87959.24
1312 ETN9,87622.09
1312 ETN9/C3,87622.09
1313 EKTN9,103102.00
1313 EKTN9/C3,103102.00
1313 ETN9,102778.33
1315 K,177035.60
1315 K/C3,177035.60
1316 K,200299.29
1316 K/C3,200299.29
1317 K,218952.95
1317 K/C3,218952.95
1318 K,326534.62
1320 K,391569.57
16002-2Z,3798.61
16003-2Z,15594.54
16004/C3,5814.80
16005/C3,7639.93
16006/C3,14711.20
16008/C3,19265.04
16009/C3,29624.69
16011/C3,48437.94
16013/C3,47183.72
16015/C3,47768.12
16024/C3,156444.42
16026/C3,208885.50
16044/C3,925762.45
16048 MA,1331825.19
16100-2Z,4830.31
16101-2RS1,18042.29
16101-2Z,17552.29
207/C3,18067.01
207-ZNR,19220.08
212-ZNR,36909.48
21305 CC,67536.64
21305 CC/C3,67536.64
21306 CC,59361.76
21306 CC/C3,59361.76
21307 CC,61472.35
21307 CC/C3,61472.35
21308 EKW,73502.04
21308 EW,72906.40
21308 EW/C3,72906.40
21309 E,82310.77
21309 E/C3,82310.77
21309 EK,83868.43
21309 EK/C3,83868.43
21310 E,89570.85
21310 E/C3,89570.85
21310 EK,92292.81
21310 EK/C3,92292.81
21311 E,98548.16
21311 E/C3,98548.16
21311 EK,99044.90
21311 EK/C3,99044.90
21312 E,169042.77
21312 E/C3,169042.77
21312 EK,169042.77
21312 EK/C3,169042.77
21313 E,170885.89
21313 E/C3,170885.89
21313 EK,170885.89
21313 EK/C3,170885.89
21314 E,199499.11
21314 E/C3,199499.11
21315 E,204351.89
21315 E/C3,204351.89
21315 EK,204351.89
21315 EK/C3,204351.89
21316 E,231726.63
21316 E/C3,231726.63
21316 EK,231726.63
21316 EK/C3,231726.63
21317 E,241643.48
21317 E/C3,241643.48
21317 EK,242380.73
21317 EK/C3,242380.73
21318 E,271439.00
21318 E/C3,271439.00
21319 E,242380.73
21319 EK,241481.65
21320 E,280364.61
21320 E/C3,280364.61
21320 EK,279955.53
2200 E-2RS1TN9,25915.98
2200 ETN9,20328.20
2201 E-2RS1TN9,22681.54
2201 ETN9,20049.48
2202 E-2RS1TN9,23657.04
2202 ETN9,24630.30
2203 E-2RS1TN9,31773.49
2203 ETN9,29831.47
2204 E-2RS1TN9,31616.15
2204 ETN9,31335.19
2204 ETN9/C3,31335.19
2205 E-2RS1KTN9,18417.65
2205 E-2RS1KTN9/C3,18417.65
2205 E-2RS1TN9,18235.59
2205 E-2RS1TN9/C3,18235.59
2205 EKTN9,18473.85
2205 ETN9,18646.92
2205 ETN9/C3,18646.92
2206 E-2RS1KTN9,19211.09
2206 E-2RS1KTN9/C3,19211.09
2206 E-2RS1TN9,19103.20
2206 E-2RS1TN9/C3,19103.20
2206 EKTN9,20762.00
2206 EKTN9/C3,20762.00
2206 ETN9,20481.04
2206 ETN9/C3,20481.04
2207 E-2RS1KTN9,22611.86
2207 E-2RS1KTN9/C3,22611.86
2207 E-2RS1TN9,22488.24
2207 E-2RS1TN9/C3,22488.24
2207 EKTN9,23346.86
2207 EKTN9/C3,23346.86
2207 ETN9,23519.93
2207 ETN9/C3,23519.93
2208 E-2RS1KTN9,30856.43
2208 E-2RS1KTN9/C3,30856.43
2208 E-2RS1TN9,30732.80
2208 E-2RS1TN9/C3,30732.80
2208 EKTN9,30631.66
2208 EKTN9/C3,30631.66
2208 ETN9/C3,29053.77
2209 E-2RS1KTN9,34697.74
2209 E-2RS1KTN9/C3,34697.74
2209 E-2RS1TN9,34594.35
2209 EKTN9,29476.34
2209 EKTN9/C3,29476.34
2209 ETN9,29420.15
2209 ETN9/C3,29420.15
2210 E-2RS1KTN9,39458.37
2210 E-2RS1KTN9/C3,39458.37
2210 E-2RS1TN9,39006.59
2210 EKTN9,36927.46
2210 EKTN9/C3,36927.46
2210 ETN9,36536.36
2210 ETN9/C3,36536.36
2211 E-2RS1KTN9,46098.08
2211 E-2RS1KTN9/C3,46098.08
2211 E-2RS1TN9,45709.23
2211 EKTN9,44780.93
2211 EKTN9/C3,44780.93
2211 ETN9,44441.52
2212 E-2RS1TN9,58264.88
2212 EKTN9,48572.80
2212 EKTN9/C3,48572.80
2212 ETN9,48287.34
2212 ETN9/C3,48287.34
2213 E-2RS1KTN9,72598.46
2213 E-2RS1TN9,72081.49
2213 EKTN9,58264.88
2213 EKTN9/C3,58264.88
2213 ETN9,58091.81
2213 ETN9/C3,58091.81
2214 E-2RS1TN9,75187.81
2215 EKTN9,78799.87
2215 EKTN9/C3,78799.87
2215 ETN9,78514.41
2215 ETN9/C3,78514.41
2216 EKTN9,99732.70
2216 EKTN9/C3,99732.70
2216 ETN9,99285.40
2216 ETN9/C3,99285.40
2217 K,232252.59
2217 K/C3,232252.59
2218 K,149155.12
2218 K/C3,149155.12
2218/C3,148871.91
2219 KM,293666.50
2220 KM,271818.86
2220 KM/C3,271818.86
22205 E,56869.06
22205 E/C3,56869.06
22205 EK,56911.76
22205 EK/C3,56911.76
22205/20 E,57356.81
22206 E,52468.06
22206 E/C3,52468.06
22206 EK,52706.32
22206 EK/C3,52706.32
22207 E,57012.91
22207 E/C3,57012.91
22207 E/C4,57012.91
22207 EK,57012.91
22207 EK/C3,57012.91
22208 E,68842.56
22208 E/C3,68842.56
22208 EK,69193.20
22208 EK/C3,69193.20
22209 E,66837.61
22209 E/C3,66837.61
22209 EK,66884.81
22209 EK/C3,66884.81
22209 EK/C4,70843.01
22210 E,66280.18
22210 E/C3,66280.18
22210 EK,66334.12
22210 EK/C3,66334.12
22211 E,72647.91
22211 E/C3,72647.91
22211 EK,72951.35
22211 EK/C3,72951.35
22211 EK/C4,72951.35
22212 E,87165.81
22212 E/C3,87165.81
22212 EK,87628.83
22212 EK/C3,87628.83
22213 E,103556.03
22213 E/C2,103556.03
22213 E/C3,103556.03
22213 EK,104102.23
22213 EK/C3,104102.23
22213 EK/C4,104102.23
22214 E,132706.46
22214 E/C3,132706.46
22214 E/C4,132706.46
22214 EK,133425.72
22214 EK/C3,133425.72
22215 E,127604.18
22215 E/C3,127604.18
22215 E/C5,127604.18
22215 EK,128100.92
22215 EK/C3,128100.92
22216 E,138525.75
22216 E/C2,138525.75
22216 E/C3,138525.75
22216 EK,139530.47
22216 EK/C3,139530.47
22217 E,162778.43
22217 E/C3,162778.43
22217 EK,162778.43
22217 EK/C3,162778.43
22217 EK/C4,162778.43
22218 E,149699.07
22218 E/C3,149699.07
22218 E/C4,149699.07
22218 EK,149699.07
22218 EK/C3,149699.07
22219 E,218991.16
22219 E/C3,218991.16
22219 EK,220247.63
22219 EK/C3,220247.63
2222 KM/C3,381520.10
2222 M/C3,382790.05
22220 E,173394.32
22220 E/C3,173394.32
22220 E/C4,173394.32
22220 EK,173394.32
22220 EK/C3,173394.32
22222 E,197590.81
22222 E/C3,197590.81
22222 EK,197590.81
22222 EK/C3,197590.81
22222 EK/C4,197590.81
22224 E,233309.01
22224 E/C3,233309.01
22224 EK,233309.01
22224 EK/C3,233309.01
22226 E,556606.94
22226 E/C3,556766.53
22226 EK,563480.41
22226 EK/C3,563723.16
22228 CC/C3W33,673797.52
22228 CC/W33,673797.52
22228 CCK/C3W33,675298.99
22228 CCK/W33,675298.99
22230 CC/C3W33,766288.13
22230 CC/W33,766632.03
22230 CCK/C3W33,766989.41
22230 CCK/C4W33,766989.41
22230 CCK/W33,766989.41
22232 CC/C3W33,832853.77
22232 CC/W33,836162.38
22232 CCK/C3W33,833366.24
22232 CCK/W33,836562.47
22234 CC/C3W33,1164515.39
22234 CC/W33,1164515.39
22234 CCK/C3W33,1164515.39
22234 CCK/C4W33,1164515.39
22234 CCK/W33,1164515.39
22308 E,85475.54
22308 E/C3,85475.54
22308 E/VA405,91787.08
22308 EK,88577.36
22308 EK/C3,88577.36
22309 E,97388.35
22309 E/C3,97388.35
22309 EK,99636.05
22309 EK/C3,99636.05
22310 E,108714.51
22310 E/C3,108714.51
22310 E/VA405,116698.34
22310 EK,112025.37
22310 EK/C3,112025.37
22311 E,145394.72
22311 E/C3,145394.72
22311 EK,145549.81
22311 EK/C3,145549.81
22311 EK/VA405,154336.07
22312 E,170928.59
22312 E/C3,170928.59
22312 E/VA405,181483.79
22312 EK,170928.59
22312 EK/C3,170928.59
22313 E,183322.41
22313 E/C3,183322.41
22313 E/C4,183322.41
22313 E/VA405,194967.75
22313 EK,184421.54
22313 EK/C3,184421.54
22314 E,211573.75
22314 E/C3,211573.75
22314 E/C4,211573.75
22314 E/VA405,224761.01
22314 EK,211573.75
22314 EK/C3,211573.75
22315 E,160919.59
22315 E/C3,160919.59
22315 EJA/VA405,225669.08
22315 EK,160919.59
22315 EK/C3,160919.59
22315 EK/C4,174210.24
22315 EKJA/VA405,225669.08
22316 E,258220.27
22316 E/C3,258220.27
22316 EJA/VA405,323996.96
22316 EK,258220.27
22316 EK/C3,258220.27
22317 E,425990.85
22317 E/C3,426112.22
22317 EJA/VA405,517514.94
22317 EK,426449.38
22317 EK/C3,426557.27
22318 E,215637.59
22318 E/C3,215637.59
22318 E/C4,215637.59
22318 EJA/VA405,306660.45
22318 EK,215637.59
22318 EK/C3,215637.59
22319 E,512868.95
22319 E/C3,512868.95
22319 EJA/VA405,629068.29
22319 EK,512675.65
22319 EK/C3,516485.50
22320 E,548497.24
22320 E/C3,548497.24
22320 EJA/VA405,681716.17
22320 EJA/VA406,747908.69
22320 EK,549047.93
22320 EK/C3,549047.93
22322 E,743829.11
22322 E/C3,743829.11
22322 EJA/VA405,900567.98
22322 EJA/VA406,980496.19
22322 EK,741080.18
22322 EK/C3,744991.17
22324 CC/C3W33,814269.78
22324 CC/W33,814269.78
22324 CCJA/W33VA405,1098862.32
22324 CCK/C3W33,822597.51
22324 CCK/W33,822597.51
22326 CC/C3W33,914870.09
22326 CC/W33,914870.09
22326 CCJA/W33VA405,1202838.67
22326 CCK/C3W33,914739.73
22326 CCK/W33,914739.73
22326 CCKJA/W33VA405,1202721.79
22328 CC/C3W33,1164785.11
22328 CC/W33,1184807.62
22328 CCJA/W33VA405,1537033.45
22328 CCK/C3W33,1183461.25
22328 CCK/W33,1183461.25
22330 CC/C3W33,1452448.01
22330 CC/W33,1452448.01
22330 CCK/C3W33,1450497.00
22330 CCK/W33,1450497.00
22332 CC/C3W33,1657467.47
22332 CC/W33,1657467.47
22332 CCK/C3W33,1655502.98
22332 CCK/W33,1655502.98
22334 CC/C3W33,2203896.82
22334 CC/W33,2203896.82
22334 CCK/C3W33,2203505.72
22334 CCK/W33,2203505.72
225147 M,109739.46
2302 E-2RS1TN9,40107.96
23022 CC/C3W33,235228.55
23022 CC/W33,235228.55
23022 CCK/C3W33,234967.81
23024 CC/C3W33,228413.52
23024 CC/C4W33,228413.52
23024 CC/W33,228413.52
23024 CCK/C3W33,221749.09
23024 CCK/W33,221749.09
23026 CC/C3W33,515734.77
23026 CC/W33,515631.37
23026 CCK/C3W33,510063.82
23026 CCK/W33,510063.82
23028 CC/C3W33,617294.84
23028 CC/W33,617294.84
23028 CCK/C3W33,618535.57
23028 CCK/W33,618535.57
2303 E-2RS1TN9,39298.79
23030 CC/C3W33,612624.12
23030 CC/W33,613172.56
23030 CCK/C3W33,613687.28
23030 CCK/W33,613687.28
23032 CC/C3W33,688427.80
23032 CC/W33,688427.80
23032 CCK/C3W33,690479.95
23032 CCK/W33,690479.95
23034 CC/C3W33,841383.79
23034 CC/W33,843433.69
23034 CCK/C3W33,842734.66
23034 CCK/W33,842734.66
23036 CC/C3W33,868686.60
23036 CC/W33,864319.32
23036 CCK/C3W33,864580.05
23036 CCK/W33,864580.05
23038 CC/C3W33,908223.64
23038 CC/W33,902804.44
23038 CCK/C3W33,904303.65
23038 CCK/W33,904303.65
2304 E-2RS1TN9,21562.19
2304 M,76678.04
2304 TN9,31890.37
23040 CC/C3W33,1234164.87
23040 CC/W33,1234164.87
23040 CCK/C3W33,1350200.13
23040 CCK/W33,1355648.56
23044 CC/C3W33,1822432.91
23044 CC/C4W33,1822432.91
23044 CC/W33,1558314.68
23044 CCK/C3W33,1824347.95
23044 CCK/W33,1824347.95
23048 CC/W33,2133352.76
23048 CCK/W33,2135921.88
2305 E-2RS1TN9,23063.65
2305 ETN9,26435.20
2305 ETN9/C3,26435.20
2306 E-2RS1TN9,32865.87
2306 K,33423.30
2306 K/C3,33423.30
2307 E-2RS1TN9,41056.49
2307 EKTN9,37048.84
2307 EKTN9/C3,37048.84
2307 EM,78611.06
2307 ETN9,36988.15
2307 ETN9/C3,36988.15
2308 E-2RS1TN9,48963.90
2308 EKTN9,40368.69
2308 EKTN9/C3,40368.69
2308 EM,103502.09
2308 EM/P6,103502.09
2308 ETN9,39919.15
2308 ETN9/C3,39919.15
2309 E-2RS1TN9,66462.24
2309 EKTN9,54929.29
2309 EKTN9/C3,54929.29
2309 EM,120308.14
2309 ETN9,54601.13
2309 ETN9/C3,54601.13
2309 M/VQ335,159029.27
2310 E-2RS1TN9,64965.27
2310 K,78799.87
2310 K/C3,78799.87
2310 M/C3,166657.96
2310/C3,78611.06
2311 K,100647.51
2311 K/C3,100647.51
2311/C3,100647.51
2312 K,123801.07
2312 K/C3,123801.07
2312/C3,122767.13
23120 CC/C3W33,245293.75
23120 CC/W33,245293.75
23120 CCK/C3W33,245293.75
23120 CCK/W33,245293.75
23122 CC/C3W33,561916.01
23122 CC/W33,504352.41
23122 CCK/C3W33,504950.30
23122 CCK/W33,499497.38
23124 CC/C3W33,539126.58
23124 CC/W33,539126.58
23124 CCK/W33,537024.98
23126 CC/C3W33,746843.28
23126 CC/W33,737333.26
23126 CCK/W33,738720.09
23128 CC/C3W33,767780.60
23128 CC/W33,751803.95
23128 CCK/W33,754148.30
2313 K,146284.81
2313 K/C3,146284.81
2313/C3,145012.61
23130 CC/C3W33,861269.19
23130 CC/W33,861269.19
23130 CCK/C3W33,863114.55
23130 CCK/W33,863114.55
23132 CC/C3W33,1010213.03
23132 CC/W33,1009776.98
23132 CCK/C3W33,1012130.32
23132 CCK/W33,1012130.32
23134 CC/W33,1077960.96
23134 CCK/C3W33,1071696.62
23134 CCK/W33,1071696.62
23136 CC/W33,1282562.34
23136 CCK/C3W33,1281514.92
23136 CCK/C4W33,1281514.92
23136 CCK/W33,1285870.96
23138 CC/C3W33,1717285.51
23138 CC/W33,1717285.51
23138 CCK/C3W33,1717285.51
23138 CCK/W33,1717285.51
2314/C3,189523.82
23140 CC/C3W33,1881909.30
23140 CC/W33,1881909.30
23140 CCK/C3W33,1883413.01
23140 CCK/W33,1883413.01
2315 K,255426.38
2315 K/C3,255426.38
2315 KM/C3,322061.69
2315/C3,254450.88
2316 K/C3,216664.79
2316 KM/C3,281007.45
2316 M/C3,279499.25
2317 KM,342875.40
2317 KM/C3,342875.40
2318 KM,562453.21
2320 KM/C3,675928.34
23218 CC/C3W33,217078.37
23218 CC/C4W33,217078.37
23218 CC/W33,217078.37
23218 CCK/C3W33,214985.76
23218 CCK/W33,214985.76
23220 CC/C3W33,271695.23
23220 CC/C4W33,271695.23
23220 CC/W33,271695.23
23220 CCK/C3W33,276599.71
23220 CCK/C4W33,276599.71
23220 CCK/W33,276599.71
23222 CC/C3W33,533316.27
23222 CC/C4W33,538036.44
23222 CC/W33,533316.27
23222 CCK/C3W33,534321.00
23222 CCK/W33,539070.39
23224 CC/C3W33,735472.16
23224 CC/C4W33,730100.16
23224 CC/W33,735472.16
23224 CCK/C3W33,731264.47
23224 CCK/W33,725892.47
23226 CC/C3W33,770639.68
23226 CC/W33,775809.39
23226 CCK/C3W33,772100.68
23226 CCK/W33,772100.68
23228 CC/C3W33,865973.63
23228 CC/W33,865973.63
23228 CCK/C3W33,893586.62
23228 CCK/W33,893586.62
23230 CC/C3W33,1210916.91
23230 CC/W33,1170503.26
23230 CCK/C3W33,1193337.65
23230 CCK/W33,1193337.65
23232 CC/C3W33,1419591.13
23232 CC/W33,1419591.13
23232 CCK/C3W33,1423297.58
23232 CCK/W33,1423297.58
23234 CC/C3W33,1645329.89
23234 CC/W33,1645329.89
23234 CCK/C3W33,1643430.58
23234 CCK/W33,1643430.58
23236 CC/W33,1697894.60
23236 CCK/C3W33,1695887.40
23236 CCK/W33,1695887.40
23238 CC/W33,1980207.97
23238 CCK/C3W33,1980207.97
23238 CCK/W33,1980207.97
23240 CC/C3W33,2198353.99
23240 CC/W33,2198353.99
23240 CCK/W33,2197241.38
23936 CC/C3W33,1046434.72
23936 CC/W33,1046434.72
23940 CC/W33,1208700.68
23944 CC/W33,1440184.55
23948 CC/W33,1587029.04
23948 CC/W513,1745750.38
24020 CC/C3W33,303862.07
24024 CC/C3W33,638627.76
24024 CC/W33,638627.76
24026 CC/W33,746492.64
24026 CCK30/C4W33,746802.82
24028 CC/C3W33,790080.04
24028 CC/W33,787580.59
24030 CC/C3W33,833206.66
24030 CC/W33,833206.66
24032 CC/C3W33,923840.66
24032 CC/W33,923840.66
24032 CCK30/C3W33,925854.60
24032 CCK30/C4W33,925854.60
24032 CCK30/W33,925854.60
24034 CC/C3W33,1238325.36
24034 CC/C4W33,1238325.36
24034 CC/W33,1238325.36
24034 CCK30/C3W33,1240570.81
24034 CCK30/C4W33,1240570.81
24036 CCK30/C3W33,1366035.18
24038 CC/W33,1424304.55
24038 CCK30/W33,1430449.77
24040 CC/C3W33,1696694.33
24040 CC/W33,1696694.33
24040 CCK30/C3W33,1695819.97
24044 CC/C3W33,2152642.52
24122 CC/C3W33,666793.69
24122 CC/W33,665132.64
24124 CC/C3W33,830965.70
24124 CC/W33,830965.70
24126 CC/C3W33,833269.59
24126 CC/W33,831968.17
24128 CC/C3W33,875294.84
24128 CC/C4W33,875294.84
24128 CC/W33,875294.84
24128 CCK30/W33,877502.08
24130 CC/C3W33,1235958.53
24130 CC/C4W33,1235958.53
24130 CC/W33,1235958.53
24130 CCK30/C3W33,1210768.56
24132 CC/C3W33,1347983.90
24132 CC/C4W33,1347983.90
24132 CC/W33,1347983.90
24132 CCK30/W33,1345533.91
24134 CCK30/W33,1509968.90
24136 CC/C3W33,1680598.55
24136 CC/W33,1682261.84
24136 CCK30/W33,1681508.87
24138 CC/C3W33,1788270.12
24138 CC/W33,1788270.12
24138 CCK30/W33,1787366.54
29317 E,852188.48
29318 E,881538.95
29320 E,820518.39
29322 E,910091.48
29324 E,1024652.26
29326 E,974919.65
29328 E,1061896.64
29330 E,1074863.63
29332 E,1324472.96
29334 E,1442272.67
29336 E,1545815.22
29412 E,615146.04
29413 E,769601.24
29414 E,756807.33
29415 E,809061.86
29416 E,706373.44
29417 E,776980.44
29418 E,820244.17
29420 E,859448.55
29422 E,1063843.15
29424 E,1160289.71
29426 E,1430989.21
30218 J2,124421.43
30219 J2,200303.79
30220 J2,164828.34
30221 J2,201295.02
30222 J2,340259.07
30224 J2,395891.90
30226 J2,563412.98
30228 J2,632621.91
30232 J2,1425230.61
30302 J2,22094.89
30303 J2,24565.11
30313 J2/Q,92695.15
30315 J2,150694.80
30316 J2,192684.08
30317 J2,257408.85
30318 J2,350580.51
30320 J2,631495.81
30322 J2,795463.28
30324 J2,1253731.10
305701 C-2Z,29175.15
305702 C-2Z,29667.39
305703 C-2Z,32740.00
305704 C-2Z,39267.32
305705 C-2Z,47048.86
305706 C-2Z,55068.65
305707 C-2Z,80103.53
305800 C-2Z,28788.54
305801 C-2Z,29420.15
305802 C-2Z,29921.38
305803 C-2Z,32740.00
305804 C-2Z,39267.32
305805 C-2Z,47048.86
305806 C-2Z,55068.65
305807 C-2Z,80103.53
307-2Z,21510.49
308 TN9/C3,23618.83
308/C3,23915.53
309 NR,36026.14
309-ZNR,36435.22
312-ZNR,102065.81
313 NR,104772.04
31306 J2/Q,42793.96
31306 J2/QDF,159411.38
31307 J2/Q,41881.39
31307 J2/QDF,170742.04
31310 J2/QCL7C,66125.09
31310 J2/QCL7CDF,233810.25
31312 J2/QDF,230903.97
31315 J2,125376.71
31316 J1/QCL7A,257476.28
31317 J2,313545.16
31318 J2,410800.89
31318 J2/DF,1281099.09
31319 J2,575040.33
31320 XJ2,634550.43
31322 XJ2,857872.92
31324 XJ2,1205133.58
314 NR,111422.98
3200 A-2RS1TN9/MT33,29847.21
3200 A-2ZTN9/MT33,28658.18
3200 ATN9,27033.09
32004 X/Q,7648.92
32006 X/Q,8761.53
32009 X/Q,19406.64
32009 X/QVK210,19406.64
3201 A-2RS1TN9/MT33,29732.58
3201 A-2ZTN9/MT33,28222.12
3201 ATN9,27831.02
32015 X/Q,53014.25
32019 X/Q,65057.43
3202 A-2RS1TN9/MT33,29793.26
3202 A-2ZTN9/C3,28725.61
3202 A-2ZTN9/MT33,28725.61
3202 ATN9,27970.38
3202 ATN9/C3,27970.38
32024 X,154450.71
32026 X,234945.34
32028 X,358215.95
3203 A-2RS1TN9,31292.48
